"","facility_id","facility_type","utm_x83","utm_y83","permit_number","receipt_number","well_depth","matrix","sample_id","sample_date","benzene_ugl","toluene_ugl","ethylbenzene_ugl","mp_xylenes_ugl","o_xylene_ugl","tot_xylenes_ugl","methane_mgl","btex_sum","btex_det","wattenberg"
"496",750059,"Ground Water",519286,4439547,NA,"0428523A",700,"WATER",529939,2012-03-28,NA,NA,NA,NA,NA,NA,11.1,0,FALSE,TRUE
"497",750059,"Ground Water",519286,4439547,NA,"0428523A",700,"WATER",533365,2013-02-13,NA,NA,NA,NA,NA,NA,10,0,FALSE,TRUE
"498",750059,"Ground Water",519286,4439547,NA,"0428523A",700,"WATER",538634,2014-06-12,NA,NA,NA,NA,NA,NA,11.3,0,FALSE,TRUE
"499",750059,"Ground Water",519286,4439547,NA,"0428523A",700,"WATER",544029,2015-03-23,NA,NA,NA,NA,NA,NA,11.1,0,FALSE,TRUE
"500",750060,"Ground Water",519439,4444854,"98311","0033960",NA,"WATER",529945,2012-03-28,NA,NA,NA,NA,NA,NA,13.2,0,FALSE,TRUE
"501",750060,"Ground Water",519439,4444854,"98311","0033960",NA,"WATER",530662,2012-07-31,NA,NA,NA,NA,NA,NA,24.7,0,FALSE,TRUE
"502",750060,"Ground Water",519439,4444854,"98311","0033960",NA,"WATER",566446,2018-03-30,NA,NA,NA,NA,NA,NA,27.6,0,FALSE,TRUE
"503",750060,"Ground Water",519439,4444854,"98311","0033960",NA,"WATER",602587,2018-09-24,NA,NA,NA,NA,NA,NA,16.5,0,FALSE,TRUE
"504",750061,"Ground Water",535407,4439953,"6704","9059676",725,"WATER",530923,2012-02-02,NA,NA,NA,NA,NA,NA,17.3,0,FALSE,TRUE
"505",750062,"Ground Water",535347,4438409,"186153","0382025",800,"WATER",530794,2012-10-03,NA,NA,NA,NA,NA,NA,16.8,0,FALSE,TRUE
"506",750062,"Ground Water",535347,4438409,"186153","0382025",800,"WATER",530802,2012-02-02,NA,NA,NA,NA,NA,NA,12.3,0,FALSE,TRUE
"507",750063,"Ground Water",535258,4438430,"90875","9065919",793,"WATER",530781,2012-10-03,NA,NA,NA,NA,NA,NA,15.7,0,FALSE,TRUE
"508",750063,"Ground Water",535258,4438430,"90875","9065919",793,"WATER",530788,2012-02-02,NA,NA,NA,NA,NA,NA,13,0,FALSE,TRUE
"509",750064,"Ground Water",526500,4442171,"247354","0503476",680,"WATER",530019,2012-01-27,NA,NA,NA,NA,NA,NA,6.34,0,FALSE,TRUE
"510",750064,"Ground Water",526500,4442171,"247354","0503476",680,"WATER",531032,2012-09-06,NA,NA,NA,NA,NA,NA,21.5,0,FALSE,TRUE
"511",750065,"Ground Water",535370,4439893,"231051","0470920",900,"WATER",530913,2012-02-02,NA,NA,NA,NA,NA,NA,14,0,FALSE,TRUE
"512",750065,"Ground Water",535370,4439893,"231051","0470920",900,"WATER",530917,2012-11-08,NA,NA,NA,NA,NA,NA,14.1,0,FALSE,TRUE
"513",750066,"Ground Water",528411,4435899,"229703","0461120",700,"WATER",529955,2012-02-06,NA,NA,NA,NA,NA,NA,7.29,0,FALSE,TRUE
"514",750066,"Ground Water",528411,4435899,"229703","0461120",700,"WATER",530805,2012-11-13,NA,NA,NA,NA,NA,NA,9.85,0,FALSE,TRUE
"515",750066,"Ground Water",528411,4435899,"229703","0461120",700,"WATER",542550,2015-01-13,NA,NA,NA,NA,NA,NA,8.05,0,FALSE,TRUE
"516",750066,"Ground Water",528411,4435899,"229703","0461120",700,"WATER",555269,2016-11-29,NA,NA,NA,NA,NA,NA,5.41,0,FALSE,TRUE
"517",750068,"Ground Water",499695,4444727,"4495","9059226",30,"WATER",529958,2012-01-31,NA,NA,NA,NA,NA,NA,0.00016,0,FALSE,TRUE
"518",750068,"Ground Water",499695,4444727,"4495","9059226",30,"WATER",556058,2017-01-12,NA,NA,NA,NA,NA,NA,0.00045,0,FALSE,TRUE
"519",750068,"Ground Water",499695,4444727,"4495","9059226",30,"WATER",600573,2018-05-30,NA,NA,NA,NA,NA,NA,0.0015,0,FALSE,TRUE
"520",750069,"Ground Water",499622,4444759,"697","C620697",30,"WATER",529959,2012-01-31,NA,NA,NA,NA,NA,NA,0.00016,0,FALSE,TRUE
"521",750069,"Ground Water",499622,4444759,"697","C620697",30,"WATER",537594,2014-04-25,NA,NA,NA,NA,NA,NA,0.00051,0,FALSE,TRUE
"522",750070,"Ground Water",497968,4442976,"260310","0480494",52,"WATER",530888,2012-11-26,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"523",750070,"Ground Water",497968,4442976,"260310","0480494",52,"WATER",530891,2012-01-31,NA,NA,NA,NA,NA,NA,0.00016,0,FALSE,TRUE
"524",750070,"Ground Water",497968,4442976,"260310","0480494",52,"WATER",567464,2018-06-26,NA,NA,NA,NA,NA,NA,0.01,0,FALSE,TRUE
"525",750071,"Ground Water",527350,4442486,"4331","9059176",74,"WATER",531038,2012-09-13,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"526",750071,"Ground Water",527350,4442486,"4331","9059176",74,"WATER",531042,2012-01-25,NA,NA,NA,NA,NA,NA,0.00161,0,FALSE,TRUE
"527",750072,"Ground Water",527361,4442783,"13916","9061785",82,"WATER",531048,2012-09-06,NA,NA,NA,NA,NA,NA,0.00455,0,FALSE,TRUE
"528",750072,"Ground Water",527361,4442783,"13916","9061785",82,"WATER",531054,2012-09-06,NA,NA,NA,NA,NA,NA,0.00034,0,FALSE,TRUE
"529",750072,"Ground Water",527361,4442783,"13916","9061785",82,"WATER",531058,2012-01-25,NA,NA,NA,NA,NA,NA,6e-04,0,FALSE,TRUE
"530",750073,"Ground Water",526503,4442302,"232563","0473762A",700,"WATER",530982,2012-09-13,NA,NA,NA,NA,NA,NA,12,0,FALSE,TRUE
"531",750073,"Ground Water",526503,4442302,"232563","0473762A",700,"WATER",530986,2012-02-02,NA,NA,NA,NA,NA,NA,7.95,0,FALSE,TRUE
"532",750074,"Ground Water",518190,4440643,"46270","9064495",26,"WATER",533416,2012-02-28,NA,NA,NA,NA,NA,NA,0.00019,0,FALSE,TRUE
"533",750074,"Ground Water",518190,4440643,"46270","9064495",26,"WATER",533420,2012-02-28,NA,NA,NA,NA,NA,NA,0.00026,0,FALSE,TRUE
"534",750074,"Ground Water",518190,4440643,"46270","9064495",26,"WATER",533423,2013-01-10,NA,NA,NA,NA,NA,NA,0.00051,0,FALSE,TRUE
"535",750075,"Ground Water",495301,4436269,"35457","0237667",80,"WATER",529953,2012-02-21,NA,NA,NA,NA,NA,NA,0.00016,0,FALSE,TRUE
"536",750075,"Ground Water",495301,4436269,"35457","0237667",80,"WATER",530895,2012-11-26,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"537",750075,"Ground Water",495301,4436269,"35457","0237667",80,"WATER",530898,2012-11-26,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"538",750076,"Ground Water",495309,4435977,"252966","0514655",34,"WATER",529952,2012-02-21,NA,NA,NA,NA,NA,NA,3e-04,0,FALSE,TRUE
"539",750076,"Ground Water",495309,4435977,"252966","0514655",34,"WATER",530884,2012-11-26,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"540",750077,"Ground Water",495337,4436345,"96746","0088771",175,"WATER",529951,2012-02-21,NA,NA,NA,NA,NA,NA,0.00207,0,FALSE,TRUE
"541",750077,"Ground Water",495337,4436345,"96746","0088771",175,"WATER",532570,2013-01-07,NA,NA,NA,NA,NA,NA,0.00301,0,FALSE,TRUE
"542",750083,"Ground Water",546250,4468230,"14009","9061844",100,"WATER",530495,2011-10-13,NA,NA,NA,NA,NA,NA,0.00571,0,FALSE,TRUE
"543",750083,"Ground Water",546250,4468230,"14009","9061844",100,"WATER",531162,2012-10-18,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"544",750091,"Ground Water",547747,4466552,"21014","0036561",90,"WATER",530052,2012-04-20,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"545",750091,"Ground Water",547747,4466552,"21014","0036561",90,"WATER",533119,2013-05-14,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"546",750091,"Ground Water",547747,4466552,"21014","0036561",90,"WATER",543027,2015-04-16,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"547",750092,"Ground Water",556328,4493412,"7120","9059817",147,"WATER",530066,2012-05-03,NA,NA,NA,NA,NA,NA,0.01,0,FALSE,TRUE
"548",750092,"Ground Water",556328,4493412,"7120","9059817",147,"WATER",533091,2013-05-14,NA,NA,NA,NA,NA,NA,0.01,0,FALSE,TRUE
"549",750093,"Domestic Well",556266,4494188,NA,NA,NA,"WATER",530056,2012-04-20,NA,NA,NA,NA,NA,NA,0.01,0,FALSE,TRUE
"550",750093,"Domestic Well",556266,4494188,NA,NA,NA,"WATER",533093,2013-05-13,NA,NA,NA,NA,NA,NA,0.01,0,FALSE,TRUE
"551",750095,"Ground Water",524307,4420097,"55800","0473976",400,"WATER",530059,2012-05-17,NA,NA,NA,NA,NA,NA,0.02,0,FALSE,TRUE
"552",750095,"Ground Water",524307,4420097,"55800","0473976",400,"WATER",533627,2013-05-20,NA,NA,NA,NA,NA,NA,0.00477,0,FALSE,TRUE
"553",750095,"Ground Water",524307,4420097,"55800","0473976",400,"WATER",561417,2017-10-11,NA,NA,NA,NA,NA,NA,0.01,0,FALSE,TRUE
"554",750095,"Ground Water",524307,4420097,"55800","0473976",400,"WATER",606203,2019-03-25,NA,NA,NA,NA,NA,NA,0.01,0,FALSE,TRUE
"555",750096,"Ground Water",522711,4418119,"99562","9004983",600,"WATER",530060,2012-05-17,NA,NA,NA,NA,NA,NA,0.02,0,FALSE,TRUE
"556",750096,"Ground Water",522711,4418119,"99562","9004983",600,"WATER",533631,2013-05-20,NA,NA,NA,NA,NA,NA,0.01,0,FALSE,TRUE
"557",750101,"Ground Water",524784,4485748,"54051","0461488",83,"WATER",530063,2012-04-12,NA,NA,NA,NA,NA,NA,0.00043,0,FALSE,TRUE
"558",750101,"Ground Water",524784,4485748,"54051","0461488",83,"WATER",533127,2013-05-13,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"559",750102,"Ground Water",526175,4486110,"71047","9065246",302,"WATER",530000,2012-04-12,NA,NA,NA,NA,NA,NA,0.01,0,FALSE,TRUE
"560",750102,"Ground Water",526175,4486110,"71047","9065246",302,"WATER",533124,2013-04-30,NA,NA,NA,NA,NA,NA,0.01,0,FALSE,TRUE
"561",750102,"Ground Water",526175,4486110,"71047","9065246",302,"WATER",533125,2013-04-30,NA,NA,NA,NA,NA,NA,0.01,0,FALSE,TRUE
"562",750103,"Ground Water",526194,4486146,NA,NA,NA,"WATER",530068,2012-04-12,NA,NA,NA,NA,NA,NA,0.00461,0,FALSE,TRUE
"563",750104,"Ground Water",525227,4486382,"216524","0442716A",NA,"WATER",533121,2013-05-02,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"564",750104,"Ground Water",525227,4486382,"216524","0442716A",NA,"WATER",560169,2012-04-12,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"565",750105,"Ground Water",546282,4468220,NA,NA,NA,"WATER",529999,2012-04-27,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"566",750107,"Ground Water",509977,4482569,NA,NA,NA,"WATER",530074,2012-01-31,NA,NA,NA,NA,NA,NA,0.00024,0,FALSE,TRUE
"567",750107,"Ground Water",509977,4482569,NA,NA,NA,"WATER",535104,2012-02-20,NA,NA,NA,NA,NA,NA,0.00197,0,FALSE,TRUE
"568",750108,"Ground Water",511396,4480196,NA,NA,NA,"WATER",530064,2012-02-27,NA,NA,NA,NA,NA,NA,0.00016,0,FALSE,TRUE
"569",750108,"Ground Water",511396,4480196,NA,NA,NA,"WATER",535106,2013-05-23,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"570",750108,"Ground Water",511396,4480196,NA,NA,NA,"WATER",550172,2016-05-27,NA,NA,NA,NA,NA,NA,0.0029,0,FALSE,TRUE
"571",750111,"Ground Water",527522,4444848,NA,"0446589",NA,"WATER",545142,2015-07-27,NA,NA,NA,NA,NA,NA,7.39,0,FALSE,TRUE
"572",750111,"Ground Water",527522,4444848,NA,"0446589",NA,"WATER",558567,2017-05-30,NA,NA,NA,NA,NA,NA,6.38,0,FALSE,TRUE
"573",750114,"Ground Water",529043,4446980,"159642","321311",NA,"WATER",559846,2017-06-21,NA,NA,NA,NA,NA,NA,9.02,0,FALSE,TRUE
"574",750114,"Ground Water",529043,4446980,"159642","321311",NA,"WATER",562037,2017-10-05,NA,NA,NA,NA,NA,NA,14.1,0,FALSE,TRUE
"575",750114,"Ground Water",529043,4446980,"159642","321311",NA,"WATER",565270,2017-12-20,NA,NA,NA,NA,NA,NA,7.57,0,FALSE,TRUE
"576",750114,"Ground Water",529043,4446980,"159642","321311",NA,"WATER",566741,2018-04-18,NA,NA,NA,NA,NA,NA,13.5,0,FALSE,TRUE
"577",750114,"Ground Water",529043,4446980,"159642","321311",NA,"WATER",601821,2018-07-26,NA,NA,NA,NA,NA,NA,8.4,0,FALSE,TRUE
"578",750120,"Ground Water",523845,4434523,"63280","9065000",763,"WATER",530502,2012-05-25,NA,NA,NA,NA,NA,NA,11,0,FALSE,TRUE
"579",750121,"Ground Water",558363,4481045,NA,NA,NA,"WATER",530010,2012-06-26,NA,NA,NA,NA,NA,NA,0.01,0,FALSE,TRUE
"580",750121,"Ground Water",558363,4481045,NA,NA,NA,"WATER",531096,2011-02-15,NA,NA,NA,NA,NA,NA,0.02,0,FALSE,TRUE
"581",750121,"Ground Water",558363,4481045,NA,NA,NA,"WATER",535165,2013-10-17,NA,NA,NA,NA,NA,NA,0.0075,0,FALSE,TRUE
"582",750123,"Ground Water",565670,4469934,"221096","0451016",600,"WATER",534107,2011-11-04,NA,NA,NA,NA,NA,NA,25.4,0,FALSE,TRUE
"583",750123,"Ground Water",565670,4469934,"221096","0451016",600,"WATER",540970,2014-12-19,NA,NA,NA,NA,NA,NA,14,0,FALSE,TRUE
"584",750135,"Ground Water",523907,4434488,"64349","0952710",850,"WATER",530020,2012-08-31,NA,NA,NA,NA,NA,NA,14,0,FALSE,TRUE
"585",750137,"Ground Water",557679,4488353,NA,NA,NA,"WATER",530026,2012-02-15,NA,NA,NA,NA,NA,NA,0.05,0,FALSE,TRUE
"586",750140,"Ground Water",527592,4461971,NA,NA,NA,"WATER",530425,2011-12-29,NA,NA,NA,NA,NA,NA,0.005,0,FALSE,TRUE
"587",750141,"Ground Water",512841,4433734,NA,NA,NA,"WATER",530031,2012-05-04,NA,NA,NA,NA,NA,NA,0.0088,0,FALSE,TRUE
"588",750142,"Ground Water",509562,4432978,"259211","0528355",740,"WATER",530427,2012-02-14,NA,NA,NA,NA,NA,NA,4.4,0,FALSE,TRUE
"589",750142,"Ground Water",509562,4432978,"259211","0528355",740,"WATER",560989,2017-08-23,NA,NA,NA,NA,NA,NA,4.62,0,FALSE,TRUE
"590",750143,"Ground Water",534457,4437340,"66109","9065073",768,"WATER",530033,2012-07-02,NA,NA,NA,NA,NA,NA,24.9,0,FALSE,TRUE
"591",750143,"Ground Water",534457,4437340,"66109","9065073",768,"WATER",533913,2013-06-07,NA,NA,NA,NA,NA,NA,13.5,0,FALSE,TRUE
"592",750143,"Ground Water",534457,4437340,"66109","9065073",768,"WATER",566216,2018-03-20,NA,NA,NA,NA,NA,NA,14.8,0,FALSE,TRUE
"593",750145,"Ground Water",523917,4434631,"185249","0381113",1050,"WATER",530428,2012-01-26,NA,NA,NA,NA,NA,NA,8.7,0,FALSE,TRUE
"594",750145,"Ground Water",523917,4434631,"185249","0381113",1050,"WATER",540059,2014-10-15,NA,NA,NA,NA,NA,NA,12,0,FALSE,TRUE
"595",750145,"Ground Water",523917,4434631,"185249","0381113",1050,"WATER",543815,2015-04-22,NA,NA,NA,NA,NA,NA,16.8,0,FALSE,TRUE
"596",750146,"Ground Water",526545,4436008,"202390","0409546",NA,"WATER",530040,2012-06-19,NA,NA,NA,NA,NA,NA,0.012,0,FALSE,TRUE
"597",750146,"Ground Water",526545,4436008,"202390","0409546",NA,"WATER",541816,2015-01-06,NA,NA,NA,NA,NA,NA,7.89,0,FALSE,TRUE
"598",750146,"Ground Water",526545,4436008,"202390","0409546",NA,"WATER",549973,2016-03-28,NA,NA,NA,NA,NA,NA,4.7,0,FALSE,TRUE
"599",750147,"Domestic Well",525426,4450328,NA,NA,NA,"WATER",530434,2011-11-07,NA,NA,NA,NA,NA,NA,0.0073,0,FALSE,TRUE
"600",750147,"Domestic Well",525426,4450328,NA,NA,NA,"WATER",540850,2014-12-02,NA,NA,NA,NA,NA,NA,0.25,0,FALSE,TRUE
"601",750148,"Ground Water",529751,4444147,NA,NA,NA,"WATER",530442,2011-08-17,NA,NA,NA,NA,NA,NA,9.2,0,FALSE,TRUE
"602",750149,"Ground Water",550507,4487005,"152750","0293184",265,"WATER",530045,2012-02-02,NA,NA,NA,NA,NA,NA,0.04,0,FALSE,TRUE
"603",750152,"Ground Water",554896,4445254,"31563","0917049",89,"WATER",530414,2012-02-01,NA,NA,NA,NA,NA,NA,0.005,0,FALSE,TRUE
"604",750154,"Ground Water",511186,4429665,"53350","9064747",720,"WATER",530462,2011-04-08,NA,NA,NA,NA,NA,NA,3.1,0,FALSE,TRUE
"605",750154,"Ground Water",511186,4429665,"53350","9064747",720,"WATER",531172,2013-01-14,NA,NA,NA,NA,NA,NA,2.8,0,FALSE,TRUE
"606",750154,"Ground Water",511186,4429665,"53350","9064747",720,"WATER",543566,2015-03-24,NA,NA,NA,NA,NA,NA,1.64,0,FALSE,TRUE
"607",750155,"Ground Water",511893,4442474,"266150","0542004",NA,"WATER",530439,2011-11-07,NA,NA,NA,NA,NA,NA,8.1,0,FALSE,TRUE
"608",750155,"Ground Water",511893,4442474,"266150","0542004",NA,"WATER",541928,2015-01-08,NA,6.3,NA,NA,NA,NA,9.38,6.3,TRUE,TRUE
"609",750156,"Ground Water",519360,4455829,"179268","0368536",NA,"WATER",530465,2011-02-25,NA,NA,NA,NA,NA,NA,0.012,0,FALSE,TRUE
"610",750157,"Ground Water",519700,4442238,"228963","04654228",NA,"WATER",530473,2010-07-08,NA,NA,NA,NA,NA,NA,29,0,FALSE,TRUE
"611",750157,"Ground Water",519700,4442238,"228963","04654228",NA,"WATER",544169,2015-05-13,NA,NA,NA,NA,NA,NA,9.77,0,FALSE,TRUE
"612",750158,"Ground Water",525446,4449830,"164639","0338627",550,"WATER",530482,2010-07-20,NA,NA,NA,NA,NA,NA,27,0,FALSE,TRUE
"613",750158,"Ground Water",525446,4449830,"164639","0338627",550,"WATER",530483,2010-07-20,1.1,NA,NA,NA,NA,NA,NA,1.1,TRUE,TRUE
"614",750158,"Ground Water",525446,4449830,"164639","0338627",550,"WATER",558591,2017-05-23,NA,NA,NA,NA,NA,NA,8.74,0,FALSE,TRUE
"615",750159,"Ground Water",522526,4451746,"99033","0092855",400,"WATER",530488,2010-09-22,NA,NA,NA,NA,NA,NA,13,0,FALSE,TRUE
"616",750159,"Ground Water",522526,4451746,"99033","0092855",400,"WATER",534774,2013-09-05,NA,NA,NA,NA,NA,NA,7,0,FALSE,TRUE
"617",750159,"Ground Water",522526,4451746,"99033","0092855",400,"WATER",541747,2014-12-22,NA,NA,NA,NA,NA,NA,9.88,0,FALSE,TRUE
"618",750159,"Ground Water",522526,4451746,"99033","0092855",400,"WATER",543586,2015-03-11,NA,4,NA,NA,NA,NA,11.5,4,TRUE,TRUE
"619",750159,"Ground Water",522526,4451746,"99033","0092855",400,"WATER",545409,2015-08-20,NA,37.6,NA,NA,NA,NA,11.5,37.6,TRUE,TRUE
"620",750159,"Ground Water",522526,4451746,"99033","0092855",400,"WATER",547079,2015-11-17,NA,NA,NA,NA,NA,NA,8.25,0,FALSE,TRUE
"621",750159,"Ground Water",522526,4451746,"99033","0092855",400,"WATER",550408,2016-04-21,NA,NA,NA,NA,NA,NA,11.2,0,FALSE,TRUE
"622",750159,"Ground Water",522526,4451746,"99033","0092855",400,"WATER",554884,2016-10-31,NA,NA,NA,NA,NA,NA,5.38,0,FALSE,TRUE
"623",750159,"Ground Water",522526,4451746,"99033","0092855",400,"WATER",558179,2017-05-10,NA,NA,NA,NA,NA,NA,7.34,0,FALSE,TRUE
"624",750159,"Ground Water",522526,4451746,"99033","0092855",400,"WATER",603093,2018-11-27,NA,20.7,NA,NA,NA,NA,13.8,20.7,TRUE,TRUE
"625",750159,"Ground Water",522526,4451746,"99033","0092855",400,"WATER",608100,2019-05-09,NA,NA,NA,NA,NA,NA,9.47,0,FALSE,TRUE
"626",750168,"Ground Water",557660,4490173,NA,NA,NA,"WATER",530825,2012-08-15,NA,NA,NA,NA,NA,NA,0.01,0,FALSE,TRUE
"627",750169,"Ground Water",512466,4477863,NA,"9065892",32,"WATER",536177,2012-05-02,NA,NA,NA,NA,NA,NA,4e-05,0,FALSE,TRUE
"628",750169,"Ground Water",512466,4477863,NA,"9065892",32,"WATER",536328,2013-05-10,NA,NA,NA,NA,NA,NA,0.0066,0,FALSE,TRUE
"629",750173,"Ground Water",530440,4488709,NA,NA,NA,"WATER",536261,2013-10-08,NA,NA,NA,NA,NA,NA,0.0126,0,FALSE,TRUE
"630",750173,"Ground Water",530440,4488709,NA,NA,NA,"WATER",536263,2012-09-17,NA,NA,NA,NA,NA,NA,0.0083,0,FALSE,TRUE
"631",750174,"Ground Water",530940,4487706,"262719","3650448",340,"WATER",536265,2013-10-08,NA,NA,NA,NA,NA,NA,0.0134,0,FALSE,TRUE
"632",750174,"Ground Water",530940,4487706,"262719","3650448",340,"WATER",536277,2012-09-17,NA,NA,NA,NA,NA,NA,0.0084,0,FALSE,TRUE
"633",750176,"Ground Water",512913,4479857,"38","9058227",8,"WATER",536326,2013-10-07,NA,NA,NA,NA,NA,NA,0.0066,0,FALSE,TRUE
"634",752129,"Ground Water",521546,4442421,"36205","0453023",805,"WATER",530423,2012-08-23,NA,NA,NA,NA,NA,NA,5.7,0,FALSE,TRUE
"635",752129,"Ground Water",521546,4442421,"36205","0453023",805,"WATER",530424,2012-08-23,NA,NA,NA,NA,NA,NA,5.7,0,FALSE,TRUE
"636",752129,"Ground Water",521546,4442421,"36205","0453023",805,"WATER",533476,2012-02-07,NA,NA,NA,NA,NA,NA,3.08,0,FALSE,TRUE
"637",752129,"Ground Water",521546,4442421,"36205","0453023",805,"WATER",534242,2013-08-09,NA,NA,NA,NA,NA,NA,13,0,FALSE,TRUE
"638",752129,"Ground Water",521546,4442421,"36205","0453023",805,"WATER",600909,2018-07-05,NA,NA,NA,NA,NA,NA,6.38,0,FALSE,TRUE
"639",752130,"Ground Water",556380,4490835,"146167","9066563",200,"WATER",530087,2012-07-18,NA,NA,NA,NA,NA,NA,0.01,0,FALSE,TRUE
"640",752131,"Ground Water",528984,4469304,"13565","9061653",77,"WATER",536179,2012-02-29,NA,NA,NA,NA,NA,NA,0.00172,0,FALSE,TRUE
"641",752131,"Ground Water",528984,4469304,"13565","9061653",77,"WATER",536281,2013-02-28,NA,NA,NA,NA,NA,NA,0.0066,0,FALSE,TRUE
"642",752132,"Ground Water",506949,4479003,"192914","0395969",26,"WATER",536342,2013-05-10,NA,NA,NA,NA,NA,NA,0.0066,0,FALSE,TRUE
"643",752132,"Ground Water",506949,4479003,"192914","0395969",26,"WATER",536344,2012-05-02,NA,NA,NA,NA,NA,NA,5e-05,0,FALSE,TRUE
"644",752132,"Ground Water",506949,4479003,"192914","0395969",26,"WATER",537617,2012-06-29,NA,NA,NA,NA,NA,NA,0.00195,0,FALSE,TRUE
"645",752133,"Ground Water",528990,4469642,"126292","0027271A",71,"WATER",536181,2012-02-29,NA,NA,NA,NA,NA,NA,0.00027,0,FALSE,TRUE
"646",752133,"Ground Water",528990,4469642,"126292","0027271A",71,"WATER",536283,2013-02-28,NA,NA,NA,NA,NA,NA,0.0066,0,FALSE,TRUE
"647",752134,"Ground Water",507007,4479255,"59601","0485296B",25,"WATER",536348,2013-05-10,NA,NA,NA,NA,NA,NA,0.0525,0,FALSE,TRUE
"648",752134,"Ground Water",507007,4479255,"59601","0485296B",25,"Water",536350,2012-05-02,NA,NA,NA,NA,NA,NA,0.047,0,FALSE,TRUE
"649",752135,"Ground Water",506770,4479936,"167951","0344798A",22,"WATER",536257,2013-06-07,NA,NA,NA,NA,NA,NA,0.0066,0,FALSE,TRUE
"650",752135,"Ground Water",506770,4479936,"167951","0344798A",22,"WATER",536259,2012-05-07,NA,NA,NA,NA,NA,NA,0.00026,0,FALSE,TRUE
"651",752135,"Ground Water",506770,4479936,"167951","0344798A",22,"WATER",546150,2015-08-20,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"652",752137,"Ground Water",561547,4486040,"244994","0499503A",150,"WATER",530831,2012-08-21,NA,NA,NA,NA,NA,NA,0.01,0,FALSE,TRUE
"653",752139,"Ground Water",554076,4462481,"287415","3653578",NA,"WATER",553570,2016-09-13,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"654",752139,"Ground Water",554076,4462481,"287415","3653578",NA,"WATER",559964,2017-06-29,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"655",752139,"Ground Water",554076,4462481,"287415","3653578",NA,"WATER",601407,2018-06-20,NA,NA,NA,NA,NA,NA,0.0049,0,FALSE,TRUE
"656",752179,"Ground Water",527975,4445486,"206372","9066199",NA,"WATER",559856,2017-06-26,NA,NA,NA,NA,NA,NA,7.29,0,FALSE,TRUE
"657",752179,"Ground Water",527975,4445486,"206372","9066199",NA,"WATER",561214,2017-09-11,NA,NA,NA,NA,NA,NA,9.23,0,FALSE,TRUE
"658",752179,"Ground Water",527975,4445486,"206372","9066199",NA,"WATER",565168,2017-12-20,NA,NA,NA,NA,NA,NA,5.56,0,FALSE,TRUE
"659",752179,"Ground Water",527975,4445486,"206372","9066199",NA,"WATER",566707,2018-04-19,NA,NA,NA,NA,NA,NA,6.13,0,FALSE,TRUE
"660",752179,"Ground Water",527975,4445486,"206372","9066199",NA,"WATER",600920,2018-07-03,NA,NA,NA,NA,NA,NA,6.07,0,FALSE,TRUE
"661",752179,"Ground Water",527975,4445486,"206372","9066199",NA,"WATER",602852,2018-10-25,NA,NA,NA,NA,NA,NA,8.52,0,FALSE,TRUE
"662",752185,"Ground Water",549568,4465162,NA,NA,NA,"WATER",530409,2012-07-30,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"663",752185,"Ground Water",549568,4465162,NA,NA,NA,"WATER",535177,2013-10-23,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"664",752186,"Ground Water",550034,4470457,"258972","0525978",95,"WATER",530356,2012-09-06,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"665",752186,"Ground Water",550034,4470457,"258972","0525978",95,"WATER",535179,2013-10-23,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"666",752186,"Ground Water",550034,4470457,"258972","0525978",95,"WATER",542544,2014-12-30,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
"667",752187,"Ground Water",550128,4468176,"272916","3613983J",65,"WATER",530357,2012-07-23,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"668",752187,"Ground Water",550128,4468176,"272916","3613983J",65,"WATER",535388,2013-09-04,NA,NA,NA,NA,NA,NA,4e-04,0,FALSE,TRUE
"669",752188,"Ground Water",549528,4468468,NA,"3613983E",40,"WATER",549636,2016-04-14,NA,NA,NA,NA,NA,NA,0.001,0,FALSE,TRUE
