"","SampleID","FacilityID","Facility.Type","UtmX83","UtmY83","Latitude83","Longitude83","QuarterQuarter","Section","Township","Range","Meridian","County","PermitNumber","ReceiptNumber","WellDepth","Sample.Date","Matrix","Sample.Reason","ResultID","MethodCode","ParamDescription","ResultValue","Qualifier","Units","FractionType","DetectionLimit"
"926",547740,753245,"Domestic Well",516195,4450366,40.2,-104.8,"SWSW",20,"3 N","66 W","6","WELD                               ",68535,"9065140",NA,"1/5/2016 10:40:00","GAS","Voluntary Post drill",72223826,"IN HOUSE METHOD","DELTA 13C C1",-64.9,"","per mil","",NA
"927",547769,752148,"Ground Water",297157,4479913,40.44,-107.39,"NESE",29,"6 N","89 W","6","ROUTT                              ",50869,"0050869 ",NA,"12/17/2015 11:45:00","GAS","COA Post Drill",72224698,"IN HOUSE METHOD","DELTA 13C C1",-72.43,"","per mil","",NA
"928",547776,754563,"Ground Water",532020,4467078,40.35,-104.62,"NESE",35,"5 N","65 W","6","WELD                               ",302431,"3675354A",NA,"12/23/2015 15:00:00","GAS","Remediation",72224775,"IN HOUSE METHOD","DELTA 13C C1",-47.5,"","per mil","",NA
"929",547778,754564,"Ground Water",531999,4467125,40.35,-104.62,"NESE",35,"5 N","65 W","6","WELD                               ",302432,"3675354B",NA,"12/22/2015 15:15:00","GAS","Remediation",72224801,"IN HOUSE METHOD","DELTA 13C C1",-48.1,"","per mil","",NA
"930",547780,754565,"Ground Water",532096,4467075,40.35,-104.62,"NESE",35,"5 N","65 W","6","WELD                               ",302433,"3675354C",NA,"12/23/2015 11:50:00","GAS","Remediation",72224827,"IN HOUSE METHOD","DELTA 13C C1",-47.8,"","per mil","",NA
"931",547784,754338,"Ground Water",532019,4467086,40.35,-104.62,"NESE",35,"5 N","65 W","6","WELD                               ",53484,"0053484 ",330,"8/11/2015 11:20:00","GAS","Remediation",72224869,"IN HOUSE METHOD","DELTA 13C C1",-46.6,"","per mil","",NA
"932",547813,753699,"Domestic Well",530961,4444779,40.15,-104.63,"NWSW",11,"2 N","65 W","6","WELD                               ",175242,"0362631",640,"12/10/2015 14:28:00","GAS","Voluntary baseline sample",72225513,"IN HOUSE METHOD","DELTA 13C C1",-69.02,"","per mil","",NA
"933",547827,754070,"Domestic Well",519290,4436604,40.07,-104.77,"NESE",4,"1 N","66 W","6","WELD                               ",79991,"9065567",835,"12/16/2015 13:17:00","GAS","Voluntary baseline sample",72225747,"IN HOUSE METHOD","DELTA 13C C1",-68.15,"","per mil","",NA
"934",547835,703697,"Domestic Well",519447,4436766,NA,NA,"SWNW",3,"1 N","66 W","6","WELD                               ",230143,"0467674",743,"12/17/2015 12:45:00","GAS","Voluntary baseline sample",72225909,"IN HOUSE METHOD","DELTA 13C C1",-60.01,"","per mil","",NA
"935",547875,753242,"Domestic Well",516226,4450379,40.2,-104.8,"SWSW",20,"3 N","66 W","6","WELD                               ",125634,"0225766",250,"1/5/2016 11:29:00","GAS","Voluntary baseline sample",72226717,"IN HOUSE METHOD","DELTA 13C C1",-64.49,"","per mil","",NA
"936",547897,754048,"Domestic Well",516204,4434457,40.06,-104.81,"SWSW",8,"1 N","66 W","6","WELD                               ",92099,"9065939",NA,"12/29/2015 13:04:00","GAS","Voluntary baseline sample",72227181,"IN HOUSE METHOD","DELTA 13C C1",-70.26,"","per mil","",NA
"937",547923,753548,"Domestic Well",519737,4436640,40.07,-104.76,"NWSW",3,"1 N","66 W","6","WELD                               ",NA,"",NA,"12/10/2015 11:06:00","GAS","Rule 318A.e.(4)/318A.f Post Drill",72227752,"IN HOUSE METHOD","DELTA 13C C1",-72.12,"","per mil","",NA
