"","SampleID","FacilityID","Facility.Type","UtmX83","UtmY83","Latitude83","Longitude83","QuarterQuarter","Section","Township","Range","Meridian","County","PermitNumber","ReceiptNumber","WellDepth","Sample.Date","Matrix","Sample.Reason","ResultID","MethodCode","ParamDescription","ResultValue","Qualifier","Units","FractionType","DetectionLimit"
"70",458816,700291,"Ground Water",246830,4122631,37.21,-107.85,"SESE",9,"34 N","9 W","N","LA PLATA                           ",NA,"",90,"11/10/1994 0:00:00","GAS","",71887641,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-32.29,"","per mil VPDB","",NA
"71",458818,700291,"Ground Water",246830,4122631,37.21,-107.85,"SESE",9,"34 N","9 W","N","LA PLATA                           ",NA,"",90,"8/10/1995 0:00:00","GAS","",71363558,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-32,"","per mil VPDB","",NA
"72",458820,700291,"Ground Water",246830,4122631,37.21,-107.85,"SESE",9,"34 N","9 W","N","LA PLATA                           ",NA,"",90,"5/21/1998 0:00:00","GAS","",71363556,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-33.01,"","per mil VPDB","",NA
"73",458833,700295,"Ground Water",260116,4120391,37.19,-107.7,"SWSE",10,"34 N","8 W","N","LA PLATA                           ",NA,"",165,"11/16/1994 0:00:00","GAS","",71887571,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-57.93,"","per mil VPDB","",NA
"74",458835,700295,"Ground Water",260116,4120391,37.19,-107.7,"SWSE",10,"34 N","8 W","N","LA PLATA                           ",NA,"",165,"5/19/1998 0:00:00","GAS","",71363484,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-62.84,"","per mil VPDB","",NA
"75",458878,700306,"Ground Water",259725,4120557,37.2,-107.7,"SESW",10,"34 N","8 W","N","LA PLATA                           ",NA,"",155,"11/22/1994 0:00:00","GAS","",71887628,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-41.65,"","per mil VPDB","",NA
"76",458880,700306,"Ground Water",259725,4120557,37.2,-107.7,"SESW",10,"34 N","8 W","N","LA PLATA                           ",NA,"",155,"5/18/1998 0:00:00","GAS","",71363530,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-41.63,"","per mil VPDB","",NA
"77",458905,700314,"Ground Water",257144,4123469,37.22,-107.73,"SESW",10,"34 N","8 W","N","LA PLATA                           ",NA,"",200,"5/13/1998 0:00:00","GAS","",71363482,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-64.02,"","per mil VPDB","",NA
"78",458907,700314,"Ground Water",257144,4123469,37.22,-107.73,"SESW",10,"34 N","8 W","N","LA PLATA                           ",NA,"",200,"7/21/1998 0:00:00","GAS","",71363483,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-64.02,"","per mil VPDB","",NA
"79",458908,700314,"Ground Water",257144,4123469,37.22,-107.73,"SESW",10,"34 N","8 W","N","LA PLATA                           ",NA,"",200,"6/9/1999 0:00:00","GAS","",71363492,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-59.2,"","per mil VPDB","",NA
"80",458909,700314,"Ground Water",257144,4123469,37.22,-107.73,"SESW",10,"34 N","8 W","N","LA PLATA                           ",NA,"",200,"5/25/2000 0:00:00","GAS","",71356226,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-66.06,"","per mil VPDB","",NA
"81",458910,700314,"Ground Water",257144,4123469,37.22,-107.73,"SESW",10,"34 N","8 W","N","LA PLATA                           ",NA,"",200,"10/25/2002 0:00:00","GAS","",71356225,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-66.29,"","per mil VPDB","",NA
"82",458999,700325,"Ground Water",244136,4109477,37.09,-107.87,"SESE",13,"33 N","10 W","N","LA PLATA                           ",NA,"",160,"5/3/1994 0:00:00","GAS","",71887626,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-41.72,"","per mil VPDB","",NA
"83",459001,700326,"Ground Water",247341,4121568,37.2,-107.84,"SWNE",8,"34 N","9 W","N","LA PLATA                           ",NA,"",255,"6/22/1995 0:00:00","GAS","",71363480,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-66.57,"","per mil VPDB","",NA
"84",459005,700329,"Ground Water",246930,4122660,37.21,-107.85,"SESE",9,"34 N","9 W","N","LA PLATA                           ",NA,"",254,"6/27/1995 0:00:00","GAS","",71363490,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-60.25,"","per mil VPDB","",NA
"85",459007,700330,"Ground Water",246896,4122352,37.21,-107.85,"SESW",5,"34 N","9 W","N","LA PLATA                           ",NA,"",108,"6/27/1995 0:00:00","GAS","",71363519,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-45.94,"","per mil VPDB","",NA
"86",459009,700331,"Ground Water",246911,4122846,37.21,-107.85,"SESE",9,"34 N","9 W","N","LA PLATA                           ",NA,"",182,"6/28/1995 0:00:00","GAS","",71363514,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-47.7,"","per mil VPDB","",NA
"87",461118,700146,"Ground Water",263446,4123011,37.22,-107.66,"SWSW",8,"34 N","7 W","N","LA PLATA                           ",NA,"",99,"6/28/1994 0:00:00","GAS","",71887563,"UnSpecified-Older data may not contain method info","DELTA 13C C1",-60.9,"","per mil VPDB","",NA
