"","SampleID","FacilityID","Facility.Type","UtmX83","UtmY83","Latitude83","Longitude83","QuarterQuarter","Section","Township","Range","Meridian","County","PermitNumber","ReceiptNumber","WellDepth","Sample.Date","Matrix","Sample.Reason","ResultID","MethodCode","ParamDescription","ResultValue","Qualifier","Units","FractionType","DetectionLimit"
"167",475470,704681,"Domestic Well",503712,4118516,37.21,-104.95,"NESE",35,"32 S","68 W","6","LAS ANIMAS                         ",188783,"0386689",115,"8/10/2006 0:00:00","WATER","",71401742,"UnSpecified-Older data may not contain method info","TOLUENE",31,"","ug/L","",0.5
"168",475473,704681,"Domestic Well",503712,4118516,37.21,-104.95,"NESE",35,"32 S","68 W","6","LAS ANIMAS                         ",188783,"0386689",115,"8/14/2006 0:00:00","WATER","",71604767,"UnSpecified-Older data may not contain method info","TOLUENE",31,"","ug/L","",0.5
"169",475474,704681,"Domestic Well",503712,4118516,37.21,-104.95,"NESE",35,"32 S","68 W","6","LAS ANIMAS                         ",188783,"0386689",115,"8/14/2006 0:00:00","WATER","",71670381,"UnSpecified-Older data may not contain method info","TOLUENE",9.8,"","ug/L","",0.5
"170",475481,704681,"Domestic Well",503712,4118516,37.21,-104.95,"NESE",35,"32 S","68 W","6","LAS ANIMAS                         ",188783,"0386689",115,"8/21/2006 0:00:00","WATER","",71763464,"UnSpecified-Older data may not contain method info","TOLUENE",12,"","ug/L","",0.5
"171",475482,704681,"Domestic Well",503712,4118516,37.21,-104.95,"NESE",35,"32 S","68 W","6","LAS ANIMAS                         ",188783,"0386689",115,"8/21/2006 0:00:00","WATER","",71402680,"UnSpecified-Older data may not contain method info","TOLUENE",8.6,"","ug/L","",0.5
"172",475483,704681,"Domestic Well",503712,4118516,37.21,-104.95,"NESE",35,"32 S","68 W","6","LAS ANIMAS                         ",188783,"0386689",115,"9/26/2006 0:00:00","WATER","",71554625,"UnSpecified-Older data may not contain method info","TOLUENE",110,"","ug/L","",2
"173",475487,704681,"Domestic Well",503712,4118516,37.21,-104.95,"NESE",35,"32 S","68 W","6","LAS ANIMAS                         ",188783,"0386689",115,"10/24/2006 0:00:00","WATER","",71669254,"UnSpecified-Older data may not contain method info","TOLUENE",1.1,"","ug/L","",1
"174",475488,704681,"Domestic Well",503712,4118516,37.21,-104.95,"NESE",35,"32 S","68 W","6","LAS ANIMAS                         ",188783,"0386689",115,"10/24/2006 0:00:00","WATER","",71763671,"UnSpecified-Older data may not contain method info","TOLUENE",0.71,"","ug/L","",0.5
"175",475581,704700,"Ground Water",537393,4419243,39.92,-104.56,"",33,"1 s","64 w","6","ADAMS                              ",269807,"3606398 ",520,"9/25/2006 0:00:00","WATER","",71268711,"UnSpecified-Older data may not contain method info","TOLUENE",31,"","ug/L","",0.5
"176",475582,704700,"Ground Water",537393,4419243,39.92,-104.56,"",33,"1 s","64 w","6","ADAMS                              ",269807,"3606398 ",520,"3/18/2008 0:00:00","WATER","",71268738,"UnSpecified-Older data may not contain method info","TOLUENE",1.6,"","ug/L","",1
"177",476538,705323,"Domestic Well",503328,4116772,37.19,-104.96,"SWSE",2,"33 S","68 W","6","LAS ANIMAS                         ",242925,"",450,"2/3/2011 0:00:00","WATER","",71624340,"UnSpecified-Older data may not contain method info","TOLUENE",6.9,"","ug/L","",1
"178",476539,705323,"Domestic Well",503328,4116772,37.19,-104.96,"SWSE",2,"33 S","68 W","6","LAS ANIMAS                         ",242925,"",450,"2/3/2011 0:00:00","WATER","",71719183,"UnSpecified-Older data may not contain method info","TOLUENE",6.9,"","ug/L","",1
"179",476558,705335,"Domestic Well",531960,4450361,40.2,-104.62,"NENE",26,"3 N","65 W","6","WELD                               ",242491,"",480,"2/22/2008 0:00:00","WATER","",71543676,"UnSpecified-Older data may not contain method info","m-+p-XYLENE",2.4,"","ug/L","",2
"180",476792,705386,"Ground Water",225722,4379323,39.51,-108.19,"",14,"6 S","97 W","6","GARFIELD                           ",NA,"",NA,"6/18/2008 0:00:00","WATER","",71801602,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","TOLUENE",5.3,"","ug/L","",2
"181",476792,705386,"Ground Water",225722,4379323,39.51,-108.19,"",14,"6 S","97 W","6","GARFIELD                           ",NA,"",NA,"6/18/2008 0:00:00","WATER","",71801605,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","TOTAL XYLENES",15,"","ug/L","",4
"182",476792,705386,"Ground Water",225722,4379323,39.51,-108.19,"",14,"6 S","97 W","6","GARFIELD                           ",NA,"",NA,"6/18/2008 0:00:00","WATER","",71801604,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","o-XYLENE",13,"","ug/L","",2
"183",476792,705386,"Ground Water",225722,4379323,39.51,-108.19,"",14,"6 S","97 W","6","GARFIELD                           ",NA,"",NA,"6/18/2008 0:00:00","WATER","",71801600,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",2.6,"","ug/L","",1
"184",478307,705681,"Domestic Well",502423,4116789,37.19,-104.97,"NWSW",2,"33 S","68 W","6","LAS ANIMAS                         ",NA,"",90,"5/12/2009 0:00:00","WATER","Complaint Investigation",71653391,"UnSpecified-Older data may not contain method info","m-+p-XYLENE",1.7,"","UG/L","",1
"185",478390,705738,"Ground Water",502427,4119229,37.21,-104.97,"NWNW",35,"32 S","68 W","6","LAS ANIMAS                         ",NA,"",120,"12/11/2008 0:00:00","WATER","",71417393,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","TOLUENE",0.95,"","ug/L","",0.5
"186",478390,705738,"Ground Water",502427,4119229,37.21,-104.97,"NWNW",35,"32 S","68 W","6","LAS ANIMAS                         ",NA,"",120,"12/11/2008 0:00:00","WATER","",71417360,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",2.8,"","ug/L","",0.5
"187",478430,705746,"Domestic Well",530681,4460159,40.29,-104.63,"SWSW",23,"4 N","65 W","6","WELD                               ",280098,"3637708B",450,"8/11/2009 0:00:00","WATER","Complaint Investigation",71417888,"UnSpecified-Older data may not contain method info","TOLUENE",12,"","ug/L","",2
"188",478468,705773,"Domestic Well",508514,4119665,37.22,-104.9,"SESE",29,"32 S","67 W","6","LAS ANIMAS                         ",154735,"",180,"10/27/2009 0:00:00","WATER","",71653387,"UnSpecified-Older data may not contain method info","TOLUENE",24,"","UG/L","",1
"189",529876,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,"6/20/2012 12:15:00","WATER","Complaint Investigation",71276530,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",37,"","ug/L","TOTAL",1
"190",529876,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,"6/20/2012 12:15:00","WATER","Complaint Investigation",71276508,"SW-846 8260 Volatile Organic Compounds by GC/MS","ETHYLBENZENE",4.3,"","ug/L","TOTAL",1
"191",529876,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,"6/20/2012 12:15:00","WATER","Complaint Investigation",71276044,"SW-846 8260 Volatile Organic Compounds by GC/MS","BENZENE",53,"","ug/L","TOTAL",1
"192",529876,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,"6/20/2012 12:15:00","WATER","Complaint Investigation",71276521,"SW-846 8260 Volatile Organic Compounds by GC/MS","o-XYLENE",14,"","ug/L","TOTAL",1
"193",529876,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,"6/20/2012 12:15:00","WATER","Complaint Investigation",71276513,"SW-846 8260 Volatile Organic Compounds by GC/MS","m-+p-XYLENE",43,"","ug/L","TOTAL",1
"194",530062,750100,"Ground Water",517753,4482783,40.49,-104.79,"SWSW",9,"6 N","66 W","6","WELD                               ",NA,"",30,"1/31/2012 10:45:00","WATER","Voluntary baseline sample",71278410,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",3.7,"","ug/L","TOTAL",2
"195",530483,750158,"Ground Water",525446,4449830,40.19,-104.7,"SENE",30,"3 N","65 W","6","WELD                               ",164639,"0338627",550,"7/20/2010 0:00:00","WATER","",71365603,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",1.1,"","ug/L","TOTAL",0.5
"196",530483,750158,"Ground Water",525446,4449830,40.19,-104.7,"SENE",30,"3 N","65 W","6","WELD                               ",164639,"0338627",550,"7/20/2010 0:00:00","WATER","",71655432,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",1.1,"","ug/L","TOTAL",0.5
"197",530868,705028,"Ground Water",510177,4156271,37.55,-104.88,"SWNW",3,"29 S","67 W","6","HUERFANO                           ",239657,"0488917 ",614,"11/8/2012 10:20:00","WATER","COGCC Post -COGCC Staff",71625851,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",2.6,"","ug/L","TOTAL",1
"198",531027,752288,"Ground Water",535937,4298003,38.83,-104.58,"NWSW",17,"14 S","64 W","6","EL PASO                            ",217321,"0443715 ",500,"3/19/2012 11:20:00","WATER","COGCC Baseline -COGCC staff",71355670,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",28,"","ug/L","TOTAL",1
"199",531168,752316,"Ground Water",649960,4315487,38.97,-103.26,"SENW",30,"12 S","52 W","6","LINCOLN                            ",NA,"",NA,"11/15/2012 10:35:00","WATER","COA Baseline",71388111,"SW-846 8260 Volatile Organic Compounds by GC/MS","m-+p-XYLENE",1.3,"","ug/L","TOTAL",1
"200",531385,705740,"Domestic Well",503965,4119230,37.21,-104.95,"NWNW",36,"32 S","68 W","6","LAS ANIMAS                         ",46660,"0046660 ",585,"9/17/2012 11:09:00","WATER","",71881386,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","TOLUENE",2.1,"","ug/L","TOTAL",0.5
"201",531385,705740,"Domestic Well",503965,4119230,37.21,-104.95,"NWNW",36,"32 S","68 W","6","LAS ANIMAS                         ",46660,"0046660 ",585,"9/17/2012 11:09:00","WATER","",71881384,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",0.53,"","ug/L","TOTAL",0.5
"202",531386,705738,"Ground Water",502427,4119229,37.21,-104.97,"NWNW",35,"32 S","68 W","6","LAS ANIMAS                         ",NA,"",120,"9/17/2012 13:00:00","WATER","",71881302,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",0.71,"","ug/L","TOTAL",0.5
"203",531642,704682,"Domestic Well",503783,4118462,37.21,-104.95,"NESE",35,"32 S","68 W","6","LAS ANIMAS                         ",256909,"0524038 ",140,"12/3/2012 12:12:00","WATER","Rule 608  1 year post drill",71354898,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","TOTAL XYLENES",0.95,"","ug/L","TOTAL",0.5
"204",533057,752587,"Ground Water",502532,4421930,39.94,-104.97,"NESW",23,"1 S","68 W","6","ADAMS                              ",234828,"0479283",0,"5/7/2013 9:45:00","WATER","Complaint Investigation",71875002,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",5.1,"","ug/L","TOTAL",1
"205",533648,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,"11/7/2011 10:30:00","WATER","Complaint Investigation",71896192,"SW-846 8260 Volatile Organic Compounds by GC/MS","BENZENE",92,"","ug/L","TOTAL",5
"206",533648,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,"11/7/2011 10:30:00","WATER","Complaint Investigation",71896217,"SW-846 8260 Volatile Organic Compounds by GC/MS","ETHYLBENZENE",5.8,"","ug/L","TOTAL",1
"207",533648,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,"11/7/2011 10:30:00","WATER","Complaint Investigation",71896218,"SW-846 8260 Volatile Organic Compounds by GC/MS","m-+p-XYLENE",63,"","ug/L","TOTAL",1
"208",533648,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,"11/7/2011 10:30:00","WATER","Complaint Investigation",71896199,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",58,"","ug/L","TOTAL",1
"209",533648,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,"11/7/2011 10:30:00","WATER","Complaint Investigation",71896219,"SW-846 8260 Volatile Organic Compounds by GC/MS","o-XYLENE",22,"","ug/L","TOTAL",1
"210",533656,752160,"Ground Water",518077,4119802,37.22,-104.79,"",29,"32 S","66 W","6","LAS ANIMAS                         ",265983,"0544287 ",NA,"11/7/2011 12:20:00","WATER","Complaint Investigation",71897127,"SW-846 8260 Volatile Organic Compounds by GC/MS","BENZENE",130,"","ug/L","TOTAL",10
"211",533656,752160,"Ground Water",518077,4119802,37.22,-104.79,"",29,"32 S","66 W","6","LAS ANIMAS                         ",265983,"0544287 ",NA,"11/7/2011 12:20:00","WATER","Complaint Investigation",71897147,"SW-846 8260 Volatile Organic Compounds by GC/MS","o-XYLENE",19,"","ug/L","TOTAL",1
"212",533656,752160,"Ground Water",518077,4119802,37.22,-104.79,"",29,"32 S","66 W","6","LAS ANIMAS                         ",265983,"0544287 ",NA,"11/7/2011 12:20:00","WATER","Complaint Investigation",71897134,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",8.6,"","ug/L","TOTAL",1
"213",533656,752160,"Ground Water",518077,4119802,37.22,-104.79,"",29,"32 S","66 W","6","LAS ANIMAS                         ",265983,"0544287 ",NA,"11/7/2011 12:20:00","WATER","Complaint Investigation",71897146,"SW-846 8260 Volatile Organic Compounds by GC/MS","m-+p-XYLENE",55,"","ug/L","TOTAL",1
"214",533656,752160,"Ground Water",518077,4119802,37.22,-104.79,"",29,"32 S","66 W","6","LAS ANIMAS                         ",265983,"0544287 ",NA,"11/7/2011 12:20:00","WATER","Complaint Investigation",71897145,"SW-846 8260 Volatile Organic Compounds by GC/MS","ETHYLBENZENE",9.7,"","ug/L","TOTAL",1
"215",533664,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,"11/7/2011 10:50:00","WATER","",71897279,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",72,"","ug/L","TOTAL",5
"216",533664,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,"11/7/2011 10:50:00","WATER","",71897280,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOTAL XYLENES",130,"","ug/L","TOTAL",5
"217",533664,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,"11/7/2011 10:50:00","WATER","",71897278,"SW-846 8260 Volatile Organic Compounds by GC/MS","ETHYLBENZENE",7.7,"","ug/L","TOTAL",5
"218",533664,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,"11/7/2011 10:50:00","WATER","",71897277,"SW-846 8260 Volatile Organic Compounds by GC/MS","BENZENE",130,"","ug/L","TOTAL",5
"219",533678,752160,"Ground Water",518077,4119802,37.22,-104.79,"",29,"32 S","66 W","6","LAS ANIMAS                         ",265983,"0544287 ",NA,"7/19/2012 12:12:00","WATER","Rule 608  1 year post drill",71897643,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","TOLUENE",9.6,"","ug/L","TOTAL",5
"220",533678,752160,"Ground Water",518077,4119802,37.22,-104.79,"",29,"32 S","66 W","6","LAS ANIMAS                         ",265983,"0544287 ",NA,"7/19/2012 12:12:00","WATER","Rule 608  1 year post drill",71897644,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","TOTAL XYLENES",96,"","ug/L","TOTAL",5
"221",533678,752160,"Ground Water",518077,4119802,37.22,-104.79,"",29,"32 S","66 W","6","LAS ANIMAS                         ",265983,"0544287 ",NA,"7/19/2012 12:12:00","WATER","Rule 608  1 year post drill",71897642,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","ETHYLBENZENE",13,"","ug/L","TOTAL",5
"222",533688,752160,"Ground Water",518077,4119802,37.22,-104.79,"",29,"32 S","66 W","6","LAS ANIMAS                         ",265983,"0544287 ",NA,"8/10/2011 14:34:00","WATER","Rule 608 Pre drill",71897750,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",8.1,"","ug/L","TOTAL",5
"223",533688,752160,"Ground Water",518077,4119802,37.22,-104.79,"",29,"32 S","66 W","6","LAS ANIMAS                         ",265983,"0544287 ",NA,"8/10/2011 14:34:00","WATER","Rule 608 Pre drill",71897761,"SW-846 8260 Volatile Organic Compounds by GC/MS","m-+p-XYLENE",44,"","ug/L","TOTAL",10
"224",533688,752160,"Ground Water",518077,4119802,37.22,-104.79,"",29,"32 S","66 W","6","LAS ANIMAS                         ",265983,"0544287 ",NA,"8/10/2011 14:34:00","WATER","Rule 608 Pre drill",71897616,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOTAL XYLENES",61,"","ug/L","TOTAL",10
"225",533688,752160,"Ground Water",518077,4119802,37.22,-104.79,"",29,"32 S","66 W","6","LAS ANIMAS                         ",265983,"0544287 ",NA,"8/10/2011 14:34:00","WATER","Rule 608 Pre drill",71897760,"SW-846 8260 Volatile Organic Compounds by GC/MS","ETHYLBENZENE",7.8,"","ug/L","TOTAL",5
"226",533688,752160,"Ground Water",518077,4119802,37.22,-104.79,"",29,"32 S","66 W","6","LAS ANIMAS                         ",265983,"0544287 ",NA,"8/10/2011 14:34:00","WATER","Rule 608 Pre drill",71897743,"SW-846 8260 Volatile Organic Compounds by GC/MS","BENZENE",150,"","ug/L","TOTAL",5
"227",533688,752160,"Ground Water",518077,4119802,37.22,-104.79,"",29,"32 S","66 W","6","LAS ANIMAS                         ",265983,"0544287 ",NA,"8/10/2011 14:34:00","WATER","Rule 608 Pre drill",71897762,"SW-846 8260 Volatile Organic Compounds by GC/MS","o-XYLENE",17,"","ug/L","TOTAL",5
"228",533794,752688,"Ground Water",521701,4432719,40.04,-104.74,"SESW",14,"1 N","66 W","6","WELD                               ",203621,"0416195",1080,"5/14/2013 17:18:00","WATER","",71878371,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",3.4,"","ug/L","TOTAL",2
"229",534029,752730,"Ground Water",520778,4489367,40.55,-104.75,"SESE",22,"7 N","66 W","6","WELD                               ",763,"C620763",55,"3/29/2013 12:15:00","WATER","",71890436,"SW-846 8260 Volatile Organic Compounds by GC/MS","BENZENE",18.6,"","ug/L","TOTAL",1
"230",534029,752730,"Ground Water",520778,4489367,40.55,-104.75,"SESE",22,"7 N","66 W","6","WELD                               ",763,"C620763",55,"3/29/2013 12:15:00","WATER","",71890435,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOTAL XYLENES",4.7,"","ug/L","TOTAL",3
"231",534029,752730,"Ground Water",520778,4489367,40.55,-104.75,"SESE",22,"7 N","66 W","6","WELD                               ",763,"C620763",55,"3/29/2013 12:15:00","WATER","",71890434,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",2.6,"","ug/L","TOTAL",2
"232",534029,752730,"Ground Water",520778,4489367,40.55,-104.75,"SESE",22,"7 N","66 W","6","WELD                               ",763,"C620763",55,"3/29/2013 12:15:00","WATER","",71890433,"SW-846 8260 Volatile Organic Compounds by GC/MS","ETHYLBENZENE",3.5,"","ug/L","TOTAL",2
"233",534170,705738,"Ground Water",502427,4119229,37.21,-104.97,"NWNW",35,"32 S","68 W","6","LAS ANIMAS                         ",NA,"",120,"3/13/2013 12:50:00","WATER","COA Post Drill",71905111,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",0.82,"","ug/L","TOTAL",0.5
"234",534171,705740,"Domestic Well",503965,4119230,37.21,-104.95,"NWNW",36,"32 S","68 W","6","LAS ANIMAS                         ",46660,"0046660 ",585,"3/13/2013 14:05:00","WATER","COA Post Drill",71905186,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","TOLUENE",1.4,"","ug/L","TOTAL",0.5
"235",534179,705740,"Domestic Well",503965,4119230,37.21,-104.95,"NWNW",36,"32 S","68 W","6","LAS ANIMAS                         ",46660,"0046660 ",585,"6/19/2013 9:45:00","WATER","COA Post Drill",71872464,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","TOLUENE",1,"","ug/L","TOTAL",0.5
"236",534180,705738,"Ground Water",502427,4119229,37.21,-104.97,"NWNW",35,"32 S","68 W","6","LAS ANIMAS                         ",NA,"",120,"6/19/2013 13:30:00","WATER","COA Post Drill",71872366,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",1.4,"","ug/L","TOTAL",0.5
"237",534207,752255,"Ground Water",548404,4443032,40.13,-104.43,"NWSW",15,"2 N","63 W","","WELD                               ",NA,"",NA,"10/24/2011 12:10:00","WATER","Voluntary baseline sample",71877378,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",1.05,"","ug/L","TOTAL",0.5
"238",534472,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,"8/26/2013 9:47:00","WATER","Complaint Investigation",71907705,"SW846 8260B","TOTAL XYLENES",0.0089,"","mg/L","TOTAL",0.003
"239",534472,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,"8/26/2013 9:47:00","WATER","Complaint Investigation",71907260,"SW846 8260B","BENZENE",0.0089,"","mg/L","TOTAL",0.001
"240",534562,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,"8/26/2013 9:50:00","WATER","Complaint Investigation",71916272,"SW-846 8260 Volatile Organic Compounds by GC/MS","m-+p-XYLENE",10,"","ug/L","TOTAL",1
"241",534562,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,"8/26/2013 9:50:00","WATER","Complaint Investigation",71916280,"SW-846 8260 Volatile Organic Compounds by GC/MS","o-XYLENE",2.8,"","ug/L","TOTAL",1
"242",534562,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,"8/26/2013 9:50:00","WATER","Complaint Investigation",71916286,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",2.8,"","ug/L","TOTAL",1
"243",534562,750010,"Ground Water",509920,4120594,37.23,-104.88,"SENE",28,"32 S","67 W","6","LAS ANIMAS                         ",244997,"0500292A",NA,"8/26/2013 9:50:00","WATER","Complaint Investigation",71916247,"SW-846 8260 Volatile Organic Compounds by GC/MS","BENZENE",12,"","ug/L","TOTAL",1
"244",534654,704681,"Domestic Well",503712,4118516,37.21,-104.95,"NESE",35,"32 S","68 W","6","LAS ANIMAS                         ",188783,"0386689",115,"8/29/2013 8:26:00","WATER","Complaint Investigation",71912152,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",1.2,"","ug/L","TOTAL",1
"245",534834,752770,"Ground Water",537927,4395468,39.7,-104.55,"",16,"4 S","64 W","6","ARAPAHOE                           ",52983,"0027924 ",NA,"6/6/2013 12:29:00","WATER","",71906181,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",2.8,"","ug/L","TOTAL",1
"246",535096,752830,"Domestic Well",218206,4116562,37.15,-108.17,"NWNE",32,"34 N","12 W","M","LA PLATA                           ",168615,"0349127",525,"9/3/2013 14:10:00","WATER","Rule 609 Pre Drill",71921299,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","TOLUENE",0.003,"","mg/L","NS",0.001
"247",535096,752830,"Domestic Well",218206,4116562,37.15,-108.17,"NWNE",32,"34 N","12 W","M","LA PLATA                           ",168615,"0349127",525,"9/3/2013 14:10:00","WATER","Rule 609 Pre Drill",71921301,"SW-846 method 8021 AROMATIC AND HALOGENATED VOLATI","BENZENE",0.006,"","mg/L","NS",0.001
"248",535267,752852,"Domestic Well",518769,4441588,40.12,-104.77,"SWNE",21,"2 N","66 W","6","WELD                               ",257066,"0523342",NA,"9/17/2013 11:20:00","WATER","",71920166,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",5.9,"","ug/L","TOTAL",1
"249",536310,703792,"Domestic Well",517228,4121241,37.23,-104.8,"SESW",20,"32 S","66 W","6","LAS ANIMAS                         ",NA,"",NA,"6/8/2011 0:00:00","WATER","Complaint Investigation",71946637,"SW-846 8260 Volatile Organic Compounds by GC/MS","TOLUENE",8,"","ug/L","TOTAL",1
"250",536553,753149,"Domestic Well",517176,4121219,37.23,-104.8,"SESW",20,"32 S","66 W","6","LAS ANIMAS                         ",117203,"0397588 ",140,"3/5/2014 10:03:00","WATER","Complaint Investigation",71953878,"SW-846 8260 Volatile Organic Compounds by GC/MS","BENZENE",1.2,"","ug/L","TOTAL",1
"251",536602,753149,"Domestic Well",517176,4121219,37.23,-104.8,"SESW",20,"32 S","66 W","6","LAS ANIMAS                         ",117203,"0397588 ",140,"3/5/2014 10:01:00","WATER","Complaint Investigation",71956807,"SW846 8260B","BENZENE",0.0011,"","mg/L","TOTAL",0.001
"252",536662,753165,"Domestic Well",526227,4131379,37.32,-104.7,"NWSW",20,"31 S","65 W","6","LAS ANIMAS                         ",191083,"0389762",300,"3/13/2014 9:23:00","WATER","Complaint Investigation",71958836,"PURGEABLE ORGANIC COMPOUNDS IN WATER, PURGE & TRAP","TOTAL XYLENES",7,"","ug/L","TOTAL",0.5
"253",536662,753165,"Domestic Well",526227,4131379,37.32,-104.7,"NWSW",20,"31 S","65 W","6","LAS ANIMAS                         ",191083,"0389762",300,"3/13/2014 9:23:00","WATER","Complaint Investigation",71958828,"PURGEABLE ORGANIC COMPOUNDS IN WATER, PURGE & TRAP","ETHYLBENZENE",1.2,"","ug/L","TOTAL",0.5
"254",536662,753165,"Domestic Well",526227,4131379,37.32,-104.7,"NWSW",20,"31 S","65 W","6","LAS ANIMAS                         ",191083,"0389762",300,"3/13/2014 9:23:00","WATER","Complaint Investigation",71958831,"PURGEABLE ORGANIC COMPOUNDS IN WATER, PURGE & TRAP","o-XYLENE",2.1,"","ug/L","TOTAL",0.5
"255",536662,753165,"Domestic Well",526227,4131379,37.32,-104.7,"NWSW",20,"31 S","65 W","6","LAS ANIMAS                         ",191083,"0389762",300,"3/13/2014 9:23:00","WATER","Complaint Investigation",71958829,"PURGEABLE ORGANIC COMPOUNDS IN WATER, PURGE & TRAP","m-+p-XYLENE",4.9,"","ug/L","TOTAL",0.5
"256",536669,753173,"Domestic Well",536627,4117127,37.19,-104.58,"NESW",5,"33 S","64 W","6","LAS ANIMAS                         ",288856,"3655826 ",140,"3/20/2014 11:15:00","WATER","Complaint Investigation",71959157,"PURGEABLE ORGANIC COMPOUNDS IN WATER, PURGE & TRAP","TOLUENE",10,"","ug/L","TOTAL",0.5
